"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 10, 2014","287.08","286.08","287.08","286.08","0.36K","0.00%"
"Oct 09, 2014","287.08","287.08","288.07","287.08","1.45K","0.35%"
"Oct 08, 2014","286.08","287.08","288.07","286.08","1.79K","-0.82%"
"Oct 07, 2014","288.46","288.07","288.86","287.27","2.33K","0.41%"
"Oct 03, 2014","287.27","287.08","287.27","287.08","58.40K","0.07%"
"Oct 02, 2014","287.08","288.07","288.07","287.08","2.78K","-0.62%"
"Oct 01, 2014","288.86","287.08","289.05","287.08","2.00K","-0.07%"
"Sep 30, 2014","289.05","285.89","290.05","285.89","4.23K","0.69%"
"Sep 29, 2014","287.08","287.08","287.08","285.10","2.59K","-0.34%"
"Sep 26, 2014","288.07","287.08","288.07","286.08","4.95K","0.00%"
"Sep 25, 2014","288.07","289.85","289.85","287.08","4.64K","0.34%"
"Sep 24, 2014","287.08","289.05","290.05","287.08","3.70K","-0.68%"
"Sep 23, 2014","289.05","287.08","290.05","286.28","5.44K","0.48%"
"Sep 22, 2014","287.67","288.07","288.07","287.08","6.25K","0.21%"
"Sep 18, 2014","287.08","287.08","287.08","286.88","1.88K","0.00%"
"Sep 17, 2014","287.08","287.08","288.07","287.08","0.89K","-0.68%"
"Sep 16, 2014","289.05","286.48","289.05","286.48","0.97K","0.62%"
"Sep 15, 2014","287.27","285.10","287.67","285.10","3.53K","0.35%"
"Sep 12, 2014","286.28","287.08","287.08","286.28","1.60K","-0.69%"
"Sep 11, 2014","288.26","287.47","289.05","287.47","0.41K","0.00%"
"Sep 10, 2014","288.26","287.08","288.86","287.08","88.62K","0.34%"
"Sep 09, 2014","287.27","287.47","289.05","287.27","1.26K","-0.07%"
"Sep 08, 2014","287.47","289.85","290.44","287.47","0.80K","-0.82%"
"Sep 05, 2014","289.85","289.25","291.23","289.05","2.69K","0.27%"
"Sep 04, 2014","289.05","289.05","291.63","288.07","2.44K","0.00%"
"Sep 03, 2014","289.05","289.05","292.02","286.08","32.37K","0.27%"
"Sep 02, 2014","288.26","284.70","288.66","284.70","18.60K","0.62%"
"Sep 01, 2014","286.48","286.48","286.48","282.32","0.76K","1.54%"
"Aug 29, 2014","282.13","282.52","286.48","282.13","3.75K","-0.70%"
"Aug 28, 2014","284.11","284.90","284.90","284.11","3.71K","-0.21%"
"Aug 27, 2014","284.70","283.11","286.08","282.13","13.92K","0.56%"
"Aug 26, 2014","283.11","283.91","283.91","282.13","2.42K","-0.28%"
"Aug 22, 2014","283.91","282.13","284.11","282.13","2.94K","0.07%"
"Aug 20, 2014","283.71","281.14","284.11","281.14","2.18K","0.21%"
"Aug 19, 2014","283.11","283.51","284.11","281.14","4.90K","-0.14%"
"Aug 18, 2014","283.51","282.13","283.91","282.13","5.18K","1.20%"
"Aug 15, 2014","280.15","280.94","281.14","280.15","2.46K","0.07%"
"Aug 14, 2014","279.95","282.13","287.08","279.55","11.37K","-0.77%"
