"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 16, 1999","1,242.20","1,236.25","1,257.50","1,234.75","32.80K","0.31%"
"Feb 12, 1999","1,238.30","1,262.00","1,266.00","1,227.75","32.38K","-1.92%"
"Feb 11, 1999","1,262.50","1,225.50","1,263.25","1,225.00","30.39K","3.03%"
"Feb 10, 1999","1,225.40","1,218.25","1,232.00","1,215.25","35.07K","0.53%"
"Feb 09, 1999","1,219.00","1,247.50","1,249.50","1,218.00","34.49K","-2.26%"
"Feb 08, 1999","1,247.20","1,243.25","1,253.50","1,236.50","28.85K","0.30%"
"Feb 05, 1999","1,243.50","1,257.75","1,261.25","1,235.75","34.32K","-1.25%"
"Feb 04, 1999","1,259.30","1,279.00","1,285.50","1,251.50","37.77K","-1.50%"
"Feb 03, 1999","1,278.50","1,265.25","1,282.50","1,256.50","37.62K","1.04%"
"Feb 02, 1999","1,265.30","1,274.25","1,276.25","1,251.50","36.88K","-0.71%"
"Feb 01, 1999","1,274.30","1,280.75","1,290.75","1,273.75","27.07K","-0.56%"
"Jan 29, 1999","1,281.50","1,266.00","1,288.50","1,259.25","32.39K","1.25%"
"Jan 28, 1999","1,265.70","1,249.00","1,274.00","1,243.00","27.32K","1.34%"
"Jan 27, 1999","1,249.00","1,265.00","1,270.00","1,247.00","32.62K","-1.30%"
"Jan 26, 1999","1,265.50","1,243.75","1,265.75","1,237.25","28.59K","1.77%"
"Jan 25, 1999","1,243.50","1,230.75","1,244.75","1,223.00","29.73K","0.93%"
"Jan 22, 1999","1,232.00","1,235.00","1,243.75","1,222.00","33.26K","-0.08%"
"Jan 21, 1999","1,233.00","1,267.50","1,270.75","1,231.50","37.36K","-2.78%"
"Jan 20, 1999","1,268.20","1,261.50","1,283.75","1,257.25","36.21K","0.89%"
"Jan 19, 1999","1,257.00","1,248.00","1,262.00","1,241.00","30.23K","0.67%"
"Jan 15, 1999","1,248.60","1,219.00","1,249.75","1,203.50","22.80K","2.43%"
"Jan 14, 1999","1,219.00","1,239.25","1,252.25","1,215.50","35.85K","-1.61%"
"Jan 13, 1999","1,239.00","1,251.50","1,257.50","1,210.00","38.40K","-0.97%"
"Jan 12, 1999","1,251.10","1,273.75","1,277.50","1,244.75","37.79K","-1.80%"
"Jan 11, 1999","1,274.00","1,286.00","1,294.25","1,261.25","37.43K","-1.01%"
"Jan 08, 1999","1,287.00","1,277.50","1,291.00","1,271.25","33.63K","0.72%"
"Jan 07, 1999","1,277.80","1,281.00","1,281.50","1,266.25","28.42K","-0.19%"
"Jan 06, 1999","1,280.20","1,253.00","1,285.50","1,252.00","30.93K","2.15%"
"Jan 05, 1999","1,253.20","1,240.00","1,258.00","1,236.00","24.53K","0.99%"
