"Date","Price","Open","High","Low","Vol.","Change %"
"May 06, 2019","83.00","85.65","85.65","83.00","1.65M","-3.09%"
"May 03, 2019","85.65","85.00","86.25","84.85","4.11M","1.00%"
"May 02, 2019","84.80","84.85","85.00","84.50","2.31M","-0.06%"
"Apr 30, 2019","84.85","83.70","84.85","83.70","2.37M","1.37%"
"Apr 29, 2019","83.70","83.90","83.90","83.60","2.73M","0.30%"
"Apr 26, 2019","83.45","81.95","83.80","81.95","3.28M","2.39%"
"Apr 25, 2019","81.50","82.00","82.80","81.25","1.90M","-0.61%"
"Apr 24, 2019","82.00","82.00","82.50","81.50","1.77M","0.00%"
"Apr 23, 2019","82.00","82.00","82.20","81.80","1.60M","-0.97%"
"Apr 22, 2019","82.80","83.00","83.40","81.95","2.21M","-0.24%"
"Apr 17, 2019","83.00","81.80","83.00","81.50","1.15M","2.22%"
"Apr 16, 2019","81.20","81.15","81.80","81.00","2.75M","0.62%"
"Apr 15, 2019","80.70","82.70","82.70","80.70","1.99M","-0.98%"
"Apr 12, 2019","81.50","83.50","83.55","81.50","2.15M","-1.81%"
"Apr 11, 2019","83.00","82.40","83.70","82.35","2.66M","0.91%"
"Apr 10, 2019","82.25","81.95","82.85","80.90","2.01M","1.79%"
"Apr 08, 2019","80.80","81.40","82.50","80.80","4.11M","-0.31%"
"Apr 05, 2019","81.05","81.50","82.80","81.00","1.98M","0.06%"
"Apr 04, 2019","81.00","84.00","84.05","81.00","3.82M","-3.57%"
"Apr 03, 2019","84.00","84.10","85.00","84.00","526.89K","-0.06%"
"Apr 02, 2019","84.05","83.95","84.95","83.75","1.59M","0.66%"
"Apr 01, 2019","83.50","84.35","85.20","83.40","765.24K","-0.83%"
"Mar 29, 2019","84.20","84.25","84.80","84.20","1.64M","0.00%"
"Mar 28, 2019","84.20","84.10","85.00","83.85","1.32M","0.36%"
"Mar 27, 2019","83.90","85.50","85.55","83.80","2.31M","-1.35%"
"Mar 26, 2019","85.05","85.30","86.30","85.00","1.08M","-0.06%"
"Mar 25, 2019","85.10","88.00","88.00","85.10","1.59M","-3.30%"
"Mar 22, 2019","88.00","88.20","89.05","88.00","1.29M","-0.11%"
"Mar 21, 2019","88.10","88.45","88.70","87.55","1.04M","0.23%"
"Mar 20, 2019","87.90","86.90","88.45","86.90","1.45M","1.03%"
